timestamp_s,roll_deg,pitch_deg,yaw_deg
13.136,-0.014805938,0.01657181,96.124344
13.14,-0.014758384,0.016200835,96.12472
13.144,-0.014610379,0.015705725,96.12512
13.148,-0.014483277,0.015194797,96.12568
13.152,-0.014549768,0.014928773,96.12636
13.156,-0.01450611,0.014868998,96.12669
13.16,-0.014408433,0.014537035,96.126915
13.164,-0.0141979335,0.014009863,96.12741
13.168,-0.013995104,0.013564857,96.12797
13.172,-0.014017333,0.013248614,96.128525
13.176,-0.014070992,0.012916105,96.12911
13.18,-0.013934983,0.01246849,96.12951
13.184,-0.013630036,0.012149996,96.12985
13.188,-0.01344006,0.011844768,96.13018
13.192,-0.01331343,0.011330649,96.13037
13.196,-0.012960636,0.010890157,96.13055
13.2,-0.012734807,0.010699812,96.13085
13.204,-0.01282232,0.010519248,96.13125
13.208,-0.013043079,0.010243788,96.131805
13.212,-0.013068524,0.009935685,96.132256
13.216,-0.012893273,0.009530185,96.13253
13.22,-0.01285445,0.009230045,96.13283
13.224,-0.012663096,0.009026151,96.13306
13.228,-0.012333944,0.008744596,96.13344
13.232,-0.012093844,0.008307165,96.13376
13.236,-0.012067327,0.0077240104,96.13402
13.24,-0.012039781,0.0072845854,96.1342
13.244,-0.011819255,0.0069101686,96.13451
13.248,-0.0116876,0.0065518953,96.135056
13.252,-0.011672593,0.0062165903,96.13561
13.256,-0.011838839,0.0060284687,96.136024
13.26,-0.011970848,0.005935614,96.13618
13.264,-0.011969552,0.005651306,96.13639
13.268,-0.011849973,0.005397559,96.13658
13.272,-0.011766938,0.0053570215,96.136635
13.276,-0.011593409,0.0051822113,96.13697
13.28,-0.011474874,0.0048012207,96.13729
13.284,-0.011407527,0.004533877,96.13745
13.288,-0.011286497,0.004535641,96.137535
13.292,-0.011382846,0.004459182,96.13756
13.296,-0.0117563475,0.0041069994,96.13771
13.3,-0.012187074,0.003589634,96.13811
13.304,-0.012299017,0.0032857582,96.138565
13.308,-0.012279435,0.0031014755,96.138626
13.312,-0.012427781,0.0029002256,96.1387
13.316,-0.012443115,0.0028790818,96.13905
13.32,-0.012354089,0.0028188387,96.13931
13.324,-0.01231365,0.0025551985,96.13942
13.328,-0.012193744,0.0022427435,96.139626
13.332,-0.012277123,0.0019040527,96.14012
13.336,-0.012363096,0.0017455326,96.14049
13.34,-0.012430482,0.0018006493,96.14062
13.344,-0.012512767,0.0017177854,96.1406
13.348,-0.012478372,0.0014768916,96.1407
13.352,-0.012546076,0.0015292844,96.140785
13.356,-0.012795512,0.0015932808,96.140724
13.36,-0.01286172,0.0015892963,96.14072
13.364,-0.012979285,0.0016641928,96.140686
13.368,-0.013185068,0.0016019727,96.14062
13.372,-0.013297386,0.0014282144,96.14075
13.376,-0.013356803,0.001413062,96.140785
13.38,-0.013367681,0.0013822298,96.14055
13.384,-0.013384687,0.0010787805,96.140305
13.388,-0.01343581,0.00084210135,96.140076
13.392,-0.013564932,0.0008222586,96.13982
13.396,-0.013652748,0.00083040236,96.13959
13.4,-0.013690334,0.0008809301,96.1395
13.404,-0.013639988,0.0008844523,96.13944
13.408,-0.01328865,0.00091523444,96.13932
13.412,-0.012914379,0.0008526609,96.1393
13.416,-0.0127426395,0.00064785074,96.139175
13.42,-0.012525434,0.00066186296,96.13905
13.424,-0.012384487,0.0007054613,96.13909
13.428,-0.012382797,0.000778767,96.13911
13.432,-0.012221925,0.0007990066,96.139114
13.436,-0.011833221,0.00075517065,96.13907
13.44,-0.011610875,0.0008138693,96.138885
13.444,-0.01162195,0.00097060634,96.138885
13.448,-0.011606857,0.0012275943,96.13895
13.452,-0.011487183,0.0013058705,96.138855
13.456,-0.011332119,0.0011932608,96.138756
13.46,-0.011368092,0.00114818,96.13867
13.464,-0.011410326,0.0011408612,96.13854
13.468,-0.0114009045,0.0012113313,96.13871
13.472,-0.011440948,0.0012666686,96.138794
13.476,-0.011463202,0.0011735435,96.13869
13.48,-0.011478277,0.001075939,96.13861
13.484,-0.01135377,0.0009008362,96.138435
13.488,-0.011222002,0.0005082421,96.1383
13.492,-0.011003908,0.00013436137,96.13831
13.496,-0.010617807,6.861163e-05,96.13833
13.5,-0.010372819,0.00013999594,96.13815
13.504,-0.010224324,0.00017372875,96.13791
13.508,-0.010008682,0.00015814947,96.13788
13.512,-0.009817722,0.00013751758,96.13794
13.516,-0.009744611,0.00010585334,96.13785
13.52,-0.009566095,7.625224e-05,96.13772
13.524,-0.009103695,4.3633332e-05,96.137695
13.528,-0.008606974,-0.00016027514,96.13782
13.532,-0.008420537,-0.00046907563,96.13789
13.536,-0.008388139,-0.0005989076,96.13804
13.54,-0.0082894135,-0.0004841042,96.13823
13.544,-0.00819749,-0.000481738,96.13831
13.548,-0.008067405,-0.00043670603,96.1384
13.552,-0.007762115,-0.00046904397,96.138245
13.556,-0.0074224966,-0.0005636119,96.13807
13.56,-0.0072610327,-0.0005459703,96.138054
13.564,-0.0070602056,-0.00064703636,96.13799
13.568,-0.0069058808,-0.000705623,96.13793
13.572,-0.0069893096,-0.00062216853,96.13779
13.576,-0.006840609,-0.000566983,96.137726
13.58,-0.006686774,-0.0006546505,96.13769
13.584,-0.00648641,-0.0007978166,96.1376
13.588,-0.006387525,-0.00096331467,96.13762
13.592,-0.0063295527,-0.00123014,96.13745
13.596,-0.0061096204,-0.0014880452,96.13714
13.6,-0.006032526,-0.0015487032,96.13674
13.604,-0.0060540834,-0.0015067053,96.136635
13.608,-0.00597389,-0.0013016895,96.13676
13.612,-0.005919591,-0.0013180376,96.13661
13.616,-0.0061397334,-0.0015405025,96.13641
13.62,-0.0060319444,-0.001687566,96.13629
13.624,-0.0057193986,-0.001731485,96.13611
13.628,-0.005504785,-0.0017437809,96.1359
13.632,-0.005441491,-0.0016202468,96.13572
13.636,-0.0053473157,-0.0014515448,96.1356
13.64,-0.005081746,-0.0013025475,96.13555
13.644,-0.0048680315,-0.0010311333,96.13526
13.648,-0.004722282,-0.00076977385,96.135025
13.652,-0.004566845,-0.0007514129,96.135
13.656,-0.0043043243,-0.0009160135,96.13484
13.66,-0.0040446995,-0.00082649325,96.13469
13.664,-0.0038456714,-0.0006583343,96.13468
13.668,-0.003617704,-0.0007880694,96.13485
13.672,-0.003473711,-0.0010747613,96.13504
13.676,-0.003377415,-0.0010031343,96.13516
13.68,-0.0032171516,-0.00067285623,96.135124
13.684,-0.003074327,-0.0004526924,96.13491
