timestamp_s,vx,vy,vz
5.876,0.0025904488,0.0063894736,-0.011342285
5.884,0.0026101698,0.006309167,-0.011243353
5.892,0.0026391977,0.0062213307,-0.011150952
5.9,0.002639461,0.0061835204,-0.011036669
5.908,0.002687655,0.0061424207,-0.011042871
5.916,0.002696574,0.0061053634,-0.011005393
5.924,0.0027262275,0.0060581537,-0.010922612
5.932,0.0027008604,0.0059965015,-0.010797615
5.94,0.002729567,0.00595281,-0.010685706
5.948,0.0027079803,0.005931998,-0.0105945645
5.956,0.0026827916,0.0058880467,-0.010540025
5.964,0.0026291334,0.005846707,-0.0104795
5.972,0.0026468905,0.0058501465,-0.010443637
5.98,0.002582384,0.0058976365,-0.010359597
5.988,0.0025908202,0.005876813,-0.010301317
5.996,0.0025640524,0.005903576,-0.010274723
6.004,0.0025385513,0.005941149,-0.010213723
6.012,0.0024972914,0.0059638293,-0.0101732565
6.02,0.0024382148,0.0059951725,-0.010136858
6.028,0.002401151,0.006058264,-0.01011668
6.036,0.002351515,0.006095778,-0.010049922
6.044,0.0023240354,0.0061095217,-0.010030895
6.052,0.0022865033,0.006130052,-0.009986785
6.06,0.002323168,0.0061363582,-0.009885851
6.068,0.0023735224,0.00625853,-0.009795225
6.076,0.0023184975,0.006337121,-0.009689897
6.084,0.0023134875,0.006405971,-0.009564157
6.092,0.0023604503,0.006485128,-0.009443929
6.1,0.0022995963,0.0065610535,-0.009392918
6.108,0.0022772204,0.006683667,-0.009334753
6.116,0.0022627313,0.006783572,-0.009252711
6.124,0.002242864,0.006880239,-0.009162071
6.132,0.0022857646,0.0069263186,-0.00904663
6.14,0.0022845431,0.0070156544,-0.0089732455
6.148,0.002282418,0.007066487,-0.008856102
6.156,0.0022842973,0.0071271337,-0.00871646
6.164,0.0022876218,0.007216424,-0.00862933
6.172,0.0022540453,0.0072470014,-0.008617266
6.18,0.0022820905,0.007341144,-0.008618278
6.188,0.0022739645,0.0073349704,-0.008611568
6.196,0.0022518942,0.007356161,-0.008556525
6.204,0.0022563701,0.007404827,-0.00850231
6.212,0.0023031149,0.0074398424,-0.008452974
6.22,0.0023902406,0.0074767414,-0.008452038
6.228,0.002422829,0.007490226,-0.008422354
6.236,0.0024771423,0.0074859895,-0.008346334
6.244,0.0025753332,0.007492842,-0.008243339
6.252,0.0026128031,0.007543219,-0.008191634
6.26,0.0027583407,0.0075439406,-0.008100195
6.268,0.00290192,0.007505126,-0.008001927
6.276,0.0030667328,0.007513147,-0.007964693
6.284,0.0032749313,0.0075274417,-0.007921709
6.292,0.0034587402,0.0075452137,-0.007834059
6.3,0.0036015417,0.0075589167,-0.007735975
6.308,0.0037844505,0.007547347,-0.007676937
6.316,0.004005628,0.007485503,-0.0076087927
6.324,0.004282032,0.0074362746,-0.007542572
6.332,0.0045382846,0.0073891445,-0.007502351
6.34,0.0047427416,0.0073537705,-0.007467141
6.348,0.0050390963,0.007292881,-0.007344998
6.356,0.005312848,0.007340149,-0.0072850552
6.364,0.005538225,0.0073159584,-0.0071514025
6.372,0.0057949973,0.007248794,-0.0070656985
6.38,0.006045342,0.0071722376,-0.0069259126
6.388,0.0062969285,0.007162173,-0.0068179895
6.396,0.0065592714,0.007121145,-0.006740117
6.404,0.006870129,0.007079821,-0.006608308
6.412,0.0071979975,0.0070014,-0.0064928005
6.42,0.0075622094,0.0069334446,-0.0064190896
6.428,0.007884784,0.0068241227,-0.0063782022
6.436,0.008203477,0.0067469496,-0.0062909406
6.444,0.008574024,0.006675839,-0.006150561
6.452,0.008910049,0.006564113,-0.006015074
6.46,0.009263618,0.006432642,-0.005919308
6.468,0.00951649,0.006338845,-0.005768317
6.476,0.0098418165,0.00623355,-0.0055734166
6.484,0.0101912655,0.0061523262,-0.00543751
6.492,0.01053528,0.0060935356,-0.0053212186
6.5,0.010872747,0.00608076,-0.005199363
6.508,0.011204182,0.0060792477,-0.0050297854
6.516,0.011497338,0.0060290624,-0.004920925
6.524,0.011793172,0.0059921853,-0.0047536534
6.532,0.012136456,0.0059700855,-0.0046028635
6.54,0.012466738,0.0059376494,-0.0044663567
6.548,0.012750232,0.0058989166,-0.0043065664
6.556,0.013033366,0.005837084,-0.0042015696
6.564,0.01338667,0.005797807,-0.0041704336
6.572,0.01372162,0.005832756,-0.004054163
6.58,0.014016831,0.0058858707,-0.003964287
6.588,0.014347782,0.0059235725,-0.0038856561
6.596,0.01463792,0.005930891,-0.0038465993
6.604,0.014947394,0.0059411256,-0.0038048057
6.612,0.015262422,0.005945797,-0.0037448516
6.62,0.015578494,0.0059476304,-0.0036960202
6.628,0.015857583,0.005966368,-0.0036456862
6.636,0.016178548,0.006021663,-0.0035948816
6.644,0.016441211,0.0059997207,-0.003562109
6.652,0.016704135,0.0060104667,-0.0035550836
6.66,0.01693773,0.005974466,-0.003538596
6.668,0.017186686,0.005959474,-0.0035373084
6.676,0.017471045,0.0059151584,-0.0035179642
6.684,0.017741257,0.00580427,-0.0034339891
6.692,0.017965123,0.0057163523,-0.0034422604
6.7,0.018205093,0.0056527564,-0.0034348099
6.708,0.01842138,0.0055284384,-0.0034156768
6.716,0.018635063,0.005408262,-0.0034516
6.724,0.018870104,0.0053362646,-0.0034299998
6.732,0.019074189,0.0052638603,-0.0033707796
6.74,0.019247938,0.0051538614,-0.0033666652
6.748,0.019452857,0.0049896124,-0.003343258
6.756,0.019620784,0.004848579,-0.0033441333
6.764,0.019835733,0.0047250967,-0.0033028205
6.772,0.019951107,0.0045399982,-0.0033115346
6.78,0.020078022,0.0043999394,-0.0034077205
6.788,0.020187449,0.0042083254,-0.0034743985
6.796,0.02031452,0.004023851,-0.0035328679
6.804,0.020435082,0.0038609086,-0.0035694255
6.812,0.020522606,0.0037097384,-0.0035781097
6.82,0.020626104,0.003466697,-0.0036119637
6.828,0.020735202,0.003260552,-0.003661234
6.836,0.02080527,0.003001419,-0.0037280703
6.844,0.020832505,0.002782614,-0.0037622557
6.852,0.02084671,0.0026164968,-0.0037984757
6.86,0.020839563,0.0024318993,-0.0038312408
6.868,0.020912321,0.0022629183,-0.0039165094
6.876,0.020903992,0.0020130603,-0.0039863805
6.884,0.020902857,0.0016998051,-0.0040602875
6.892,0.020913662,0.0014168131,-0.004083562
6.9,0.020882811,0.0011477284,-0.004141194
6.908,0.020903414,0.00077787717,-0.004161732
6.916,0.02093427,0.00043404475,-0.004206163
6.924,0.020932917,0.00016063004,-0.004230382
6.932,0.020878462,-0.00019157384,-0.0043215035
6.94,0.020911029,-0.0005192404,-0.0043666745
6.948,0.020879665,-0.0008232244,-0.0044018365
6.956,0.020899512,-0.0011338328,-0.0043973364
6.964,0.020883849,-0.0013740365,-0.0044240435
6.972,0.020824831,-0.0016369906,-0.0044763843
6.98,0.02077573,-0.0019689084,-0.0044986503
6.988,0.02072706,-0.0022240675,-0.0044813287
6.996,0.020759394,-0.0025551592,-0.0045036664
7.004,0.020759314,-0.0028868609,-0.004473625
